"Expiration year is invalid. Please check the form data and retry.", "Ano de expiração é inválido. Por favor verifique os dados do formulário e tente novamente."
"Installments attribute can not be empty. Please check the form data and retry.", "Atributo parcelas não pode estar vazio . Por favor verifique os dados do formulário e tente novamente."
"Doesn't find a campaign to amount given", "Não Encontrado um coicida campanha para o montante da ordem"
"Amount discount is invalid", "Valor do desconto é inválido"
"We could not process your payment in this moment. Please retry later", "Não foi possível processar seu pagamento. Por favor tente mais tarde"
"Processing error in the payment gateway. Please contact the administrator.", "Erro ao gerar pedido no gateway de pagamento. Por favor, entre em contato com o administrador."

"Error on process of payment data. Please contact the administrator.", "Erro no processamento dos dados de pagamento."

"Card number is incorrect", "Número do cartão está incorreto"
"This is a required field.", "Este campo é obrigatório"
"Invalid CPF", "CPF inválido"
"Please enter at least {0} characters.", "Por favor digite ao menos {0} caracteres"
"Expiration date is incorrect", "Data de validade está incorreta"
"Terminal code", "Código do terminal"
"Terminal password", "Senha do terminal"
"Get your credentials, visit the <a href=""https://unlimit.com/"">unlimit.com</a>.", "Pegue as suas credenciais, visite <a href=""https://unlimit.com/"">unlimit.com</a>."
"Callback secret", "Chave secreta para callback"
"Test environment", "Ambiente de teste"
"Yes/No", "Sim/Não"
"In test environment, the data is sent to the sandbox only. Test and prod credentials (terminal code, terminal password, callback secret) are different.", "No ambiente de teste, os dados são enviados apenas para o sandbox. As credenciais de teste e prod (código do terminal, senha do terminal, segredo de retorno de chamada) são diferentes."
"In test mode, the data is sent to the sandbox.", "No ambiente de teste, os dados são enviados para o sandbox."
"It is a requirement that you have a SSL certificate, and the payment form to be provided under an HTTPS page.", "É um requisito que você tenha um certificado SSL e o formulário de pagamento seja fornecido em uma página HTTPS."
"Ask CPF", "Solicitar CPF"
"Enable automatic cancellation of Payment in the Unlimit when an order is canceled. Payment is only canceled when payment is pending or in_process.", "Habilitar automaticamente o cancelamento do pagamento na Unlimit quando um pedido for cancelado. Pagamento somente pode ser cancelado enquanto estiver pendente (pending) ou em processamento (in_process)."
"A file named cardpay.log will be created in your store's log folder (var/log). This file will contain the module debug, where it will help to understand the behavior of the module.", "Um arquivo chamado 'cardpay.log' será criado na pasta de logs da sua loja (var/log). Esse arquivo conterá informações de debug do modulo, que ajudará a compreender melhor o comportamento do modulo."
"The order was not successful!", "O pedido não foi bem-sucedido!"
"Check the payments methods that you want to accept", "Verifique as formas de pagamento que deseja aceitar"
"Capture payment", "Capturar pagamento"
"Setting is for regular payments and Merchant financed installments. If set to ""No"", the amount will not be captured but only blocked. By default with ""No"" option selected payments will be voided automatically in 7 days from the time of creating the preauthorized transaction. If you want payments to be captured automatically in 7 days (instead of being voided), please contact your account manager.", "A configuração é para pagamentos regulares e parcelas financiadas pela comerciante. Se definido como ""Não"", o valor não será capturado (cobrança efetivada), mas apenas bloqueado (pré-autorização). Por padrão, com a opção ""Não"", os pagamentos selecionados serão anulados automaticamente em 7 dias a partir do momento da criação da transação pré-autorizada. Se você quiser que os pagamentos sejam capturados automaticamente em 7 dias (em vez de serem anulados), entre em contato com seu gerente de conta."
"If set to Yes then installment payments field will be presented on payment form and installment payments can be possible for processing.", "Se definido como Sim, o campo de parcelamento será apresentado no formulário de pagamento e o parcelamento poderá ser processado."
"If set to No, the amount will not be captured but only blocked. With No option selected payments will be captured automatically in 7 days from the time of creating the preauthorized transaction. In installment case with No option selected installments will be declined automatically in 7 days from the time of creating the preauthorized transaction.", "Se definido como Não, o valor não será capturado, mas apenas bloqueado. Sem ter uma opção selecionada, os pagamentos serão capturados automaticamente em 7 dias a partir do momento da criação da transação pré-autorizada. No caso de parcelamento sem a opção selecionada, as parcelas serão recusadas automaticamente em 7 dias a partir do momento da criação da transação pré-autorizada."
"Installment enabled", "Parcelamento habilitado"
"Automatic update of Order Status", "Atualização automática do status do pedido"
"Order status when payment is authorized", "Status do pedido quando o pagamento é autorizado"
"Please select", "Por favor selecione"
"Canceled", "Cancelado"
"Closed", "Fechado"
"Complete", "Completo"
"Suspected Fraud", "Suspeita de fraude"
"On Hold", "Em espera"
"Payment Review", "Revisão de pagamento"
"PayPal Canceled Reversal", "PayPal cancelou o estorno"
"PayPal Reversed", "PayPal estornou"
"Pending", "Pendente"
"Pending Payment", "Pagamento Pendente"
"Pending Paypal", "PayPal pendente"
"Processing", "Em processamento"
"Credit card", "Cartão de crédito"
"You created the credit memo.", "Você criou o memorando de crédito."
"Operation is not available", "Operação indisponível"
"The invoice has been created.", "A fatura foi criada."
"Refund is not available for Boleto", "Reembolso não está disponível para Boleto"
"Refund is not available for Pix", "Reembolso não está disponível para Pix"
"Refund is not available for installment payment", "Reembolso não está disponível para pagamento parcelado"
"Refund is not available", "Reembolso não está disponível"
"You canceled the order.", "Você cancelou o pedido."
"Dynamic descriptor", "Descritivo da compra no extrato"
"Yes", "Sim"
"No", "Não"
"Order status when payment is new", "Status do pedido para novo pagamento"
"Are you sure you want to", "Você tem certeza que deseja"
"successfully", "com sucesso"
"capture", "capturar"
"cancelled", "cancelado"
"captured", "capturado"
"refund", "reembolso"
"refunded", "devolveu"
"Product", "Produtos"
"Model", "Modelo"
"Price", "Preço"
"Quantity", "Quantidade"
"Amount", "Valor"
"Restock refunded items", "Reabastecer itens reembolsados"
"Amount already refunded", "Valor já reembolsado"
"Total available to refund", "Total disponível para reembolso"
"Refund amount", "Quantia de reembolso"
"Reason for refund (optional)", "Motivo do reembolso (opcional)"
"Totals", "Totais"
"cancel", "cancelar"
"Cancel", "Cancelar"
"Order total amount must be more than 0 to capture the payment", "O valor total do pedido deve ser maior que 0 para capturar o pagamento"
"Order total amount must not exceed the blocked amount to capture the payment", "O valor total do pedido não deve exceder o valor bloqueado para capturar o pagamento"
"Payment", "Pagamento"
"Success, your modifications are done!", "Sucesso, suas modificações foram feitas!"
"Argentina", "Argentina"
"Brasil", "Brasil"
"Colombia", "Colômbia"
"Chile", "Chile"
"Settings", "Configurações"
"Order Status", "Status do pedido"
"Maximum accepted installments", "Máximo de parcelas aceitas"
"Status", "Status"
"Production Mode", "Modo de Produção"
"Sales Country", "País de vendas"
"Sort order", "Ordem de classificação"
"Type Checkout", "Tipo de Checkout"
"Category", "Categoria"
"Default order status", "Status do pedido padrão"
"Select the statuses to be shown when the order is", "Selecione os status a serem exibidos quando o pedido for"
"Completed", "Concluído"
"Pending", "Pendente"
"Canceled", "Cancelado"
"In Progress", "Em andamento"
"Reject", "Rejeitado"
"Mediation", "Mediação"
"ChargeBack", "ChargeBack"
"Callback secret", "Código secreto do callback"
"Log to file", "Entrar no arquivo"
"Order status when payment is new", "Status do pedido quando o pagamento for novo"
"Order status when payment is in process", "Status do pedido quando o pagamento está em andamento"
"Order status when payment is declined", "Status do pedido quando o status do pagamento é recusado"
"Order status when payment is authorized", "Status do pedido quando o status do pagamento é autorizado"
"Order status when payment is completed", "Status do pedido quando o status do pagamento for concluído"
"Order status when payment is canceled", "Status do pedido quando o status do pagamento é cancelado"
"Order status when payment is charged back", "Status do pedido quando o status do pagamento é estornado"
"Order status when chargeback is resolved", "Status do pedido quando o status do estorno é resolvido"
"Order status when payment is refunded", "Status do pedido quando o status do pagamento for reembolsado"
"Order status when payment is voided", "Status do pedido quando o status do pagamento for anulado"
"Order status when payment is terminated", "Status do pedido quando o status do pagamento é encerrado"
"Enabled", "Habilitado"
"Sponsor ID invalid. This field is not mandatory, if you dont know your Sponsor, please clean this field!", "ID do patrocinador inválido. Este campo não é obrigatório, se você não conhece seu patrocinador, por favor, limpe este campo!"
"Get your credentials, visit the unlimit.com", "Obtenha suas credenciais, visite o unlimit.com"
"Your notification URL is", "Sua URL de notificação é"
"Auto Return", "Retorno Automático"
"Client ID", "ID do Cliente"
"Client Secret", "Segredo do cliente"
"Sandbox mode", "Modo caixa de areia"
"Sorry, Terminal code is mandatory.", "Desculpe, o código do terminal é obrigatório."
"Sorry, Terminal password is mandatory.", "Desculpe, a senha do terminal é obrigatória."
"payment_method_id does not process payments for the selected amount. Choose another card or another payment method.", "payment_method_id não processa pagamentos para o valor selecionado. Escolha outro cartão ou outra forma de pagamento."
"You can not make payments.", "Você não pode fazer pagamentos."
"Payment method is not available at this time. Choose another card or another payment method.", "A forma de pagamento não está disponível no momento. Escolha outro cartão ou outra forma de pagamento."
"Try again in a few minutes.", "Tente novamente em alguns minutos."
"Done, your payment was accredited! You will see the charge for amount in your bill as statement_descriptor.", "Pronto, seu pagamento foi aprovado! Você verá a cobrança do valor em sua fatura como statement_descriptor."
"We are processing the payment. In less than an hour we will e-mail you the results.", "Estamos processando o pagamento. Em menos de uma hora enviaremos os resultados por e-mail."
"We are processing the payment. In less than 2 business days we will tell you by e-mail whether it has accredited or we need more information.", "Estamos processando o pagamento. Em menos de 2 dias úteis informaremos por e-mail se já está credenciado ou precisamos de mais informações."
"Check the card number.", "Verifique o número do cartão."
"Check the expiration date.", "Verifique a data de validade."
"Check the information.", "Verifique as informações."
"Check the security code.", "Verifique o código de segurança."
"You must authorize to payment_method_id the payment of amount to Unlimit", "Você deve autorizar a payment_method_id o pagamento de valor para Unlimit"
"Call to your credit card company to activate your card. The phone is on the back of your card.", "Ligue para a operadora do seu cartão de crédito para ativar o seu cartão. O telefone está no verso do seu cartão."
"You already made a payment for that amount. If you need to repay, use another card or other payment method.", "Você já efetuou um pagamento nesse valor. Se precisar pagar, use outro cartão ou outra forma de pagamento."
"Your payment was rejected.Choose another payment method. We recommend cash.", "Seu pagamento foi rejeitado.Escolha outra forma de pagamento. Recomendamos dinheiro."
"Your card do not have sufficient funds.", "Seu cartão não tem fundos suficientes."
"You have reached the limit of allowed attempts. Choose another card or another payment method.", "Você atingiu o limite de tentativas permitidas. Escolha outro cartão ou outra forma de pagamento."
"Your credit card company did not process the payment.", "Sua operadora de cartão de crédito não processou o pagamento."
"Apply", "Aplicar"
"Remove", "Remover"
"You will save", "Você vai economizar"
"with discount from", "com desconto de"
"Total of your purchase", "Total da sua compra:"
"Total of your purchase with discount", "Total da sua compra com desconto:"
"Terms and Conditions of Use", "Termos e Condições de Uso"
"Card number is not valid", "O número do cartão não é válido"
"Please fill out card number", "Por favor, preencha o número do cartão"
"Invalid Expiration date", "Data de vencimento inválida"
"Please fill out an expiration date", "Por favor, preencha uma data de validade"
"Please fill out cardholder name", "Por favor, preencha o nome do titular do cartão"
"Cardholder name is not valid", "O nome do titular do cartão não é válido"
"Please fill out a CVV2/CVC2", "Por favor, preencha um CVV2/CVC2"
"This CVV2/CVC2 is not valid", "Este CVV2/CVC2 não é válido"
"Parameter docType can not be null/empty", "O parâmetro docType não pode ser nulo/vazio"
"Invalid Document Type", "Tipo de Documento Inválido"
"Parameter docNumber can not be null/empty", "O parâmetro docNumber não pode ser nulo/vazio"
"CPF is invalid", "CPF é inválido"
"Please fill out a CPF", "Por favor, preencha um CPF"
"The parameter cardholder.document.subtype can not be null or empty", "O parâmetro cardholder.document.subtype não pode ser nulo ou vazio"
"Invalid Document Sub Type", "Subtipo de documento inválido"
"Please select number of installments", "Por favor, selecione o número de parcelas"
"The currency selected is not supported by Unlimit", "A moeda selecionada não é suportada pelaUnlimit"
"Credit card number", "Número do cartão de crédito"
"Name", "Nome"
"Document Type", "Tipo de Documento"
"Document Number", "Número do Documento"
"Expiration Month", "Mês de expiração"
"Expiration Year", "Ano de expiração"
"Payment type not accepted", "Tipo de pagamento não é aceito"
"Installments", "Parcelamentos"
"Issuer", "Emissor"
"Payment Type", "Tipo de pagamento"
"Processing payment", "Processando pagamento"
"Pay", "Pagar"
"Payment approved!", "Pagamento Aprovado"
"Payment not found", "Pagamento não foi aprovado"
"The caller is not authorized to access this resource", "O originador da chamada não está autorizado a acessar este recurso"
"Invalid expiration date", "Data de validade inválida"
"We could not process your payment.", "Não foi possível processar seu pagamento."
"We could not process your payment. Please, try again.", "Não foi possível processar seu pagamento. Por favor, tente novamente."
"Pay", "Pagar"
"CPF", "CPF"
"CPF is invalid", "CPF é inválido"
"Please fill out a cpf", "Por favor, preencha um cpf"
"Post code", "CEP"
"Postcode must be 8 characters", "O CEP deve ter 8 caracteres"
"Select", "Selecione"
"Sorry, you don't have permission to modify Unlimit", "Desculpe, você não tem permissão para alterar Unlimit"
"Sorry, your Client Id is mandatory", "Desculpe, o ID de Cliente é mandatório"
"Sorry, Client Secret is mandatory", "Desculpe, a senha é mandatória"
"Store Url", "URL da Loja"
"Card number", "Número do cartão"
"Invalid refund amount", "Valor de reembolso não é válido."
"API access mode", "Modo de acesso à API"
"Payment page", "Página de pagamento"
"Gateway", "Porta de entrada"
"IF ""Payment page"" mode is selected - payment page by Unlimit in iFrame is used for customer data collecting. IF ""Gateway"" mode is selected - embedded payment form in plugin is used for customer data collecting.", "Se o modo ""Página de pagamento"" for selecionado - a página de pagamento por Unlimit no iFrame é usada para coleta de dados do cliente. Se o modo ""Porta de entrada"" for selecionado - o formulário de pagamento incorporado no plug-in é usado para coleta de dados do cliente."
"IF ""Gateway" mode is selected - embedded payment form in plugin is used for customer data collecting.", "Se o modo ""Porta de entrada"" for selecionado - o formulário de pagamento incorporado no plug-in é usado para coleta de dados do cliente."
"Get your credentials, visit the <a href=""https://unlimit.com/"">unlimit.com</a>. If ""API access mode"" setting is changed - then ""Terminal password"" value need to be checked and changed (if needed).", "Obtenha suas credenciais, visite o <a href=""https://unlimit.com/"">unlimit.com</a>. Se a configuração ""Modo de acesso à API"" for alterada - o valor ""Senha do terminal"" precisará ser verificado e alterado (se necessário)"
"If ""API access mode"" setting is changed - then ""Callback secret"" value need to be checked and changed (if needed).", "Se a configuração ""Modo de acesso à API"" for alterada - o valor ""Código secreto do callback"" precisará ser verificado e alterado (se necessário)."
"Installment type", "Tipo de parcela"
"Issuer financed", "Financiado pelo emissor"
"Merchant financed", "Financiado pelo comerciante"
"Minimum total amount", "Valor total mínimo"
"Minimum amount of the order with installments must be greater than <Order amount>", "O valor mínimo do pedido com parcelas deve ser maior que <Order amount>"
"API access mode is changed, please check Terminal code, terminal password, callback secret values. After changing of the API mode in plugin also must be changed API access mode in Unlimit. Please consult about it with Unlimit support.", "O modo de acesso da API foi alterado, verifique o código do terminal, a senha do terminal, os valores secretos de retorno de chamada. Após a alteração do modo de API no plugin, também deve ser alterado o modo de acesso API na Unlimit. Por favor, consulte sobre como efetuar as mudanças junto ao suporte Unlimit."
"Total amount of order with installments, should be more than value of this setting.", "Valor total do pedido com parcelas, deve ser maior que o valor desta configuração."
"Maximum accepted intallments,", "Máximo de parcelas aceitas,"
"For ""Merchant financed"" installments can be single value from interval 1-12, for example 2, 3, 6, 8, 12.", "Para parcelas ""financiadas pelo comerciante"" podem ser de valor único do intervalo 1-12, por exemplo 2, 3, 6, 8, 12."
"For ""Issuer financed"" Installment type valid values are 3, 6, 9, 12, 18.", "Para o tipo de parcelamento ""Financiado pelo emissor"" os valores válidos são 3, 6, 9, 12, 18."
"Should be selected only if ""Installment enabled"" setting is switched on. Here can be choosed installment type used in trade plugin. More details about installment types you can read <a href=""https://integration.unlimit.com/doc-guides/yjri881uncqhc-overview#issuer-financed-if"">Issuer financed installments</a>, <a href=""https://integration.unlimit.com/doc-guides/yjri881uncqhc-overview#merchant-financed-mf_hold"">MF HOLD Installments</a>", "Deve ser selecionado somente se a configuração ""Parcelamento habilitado"" estiver ativada. Aqui pode ser escolhido o tipo de parcelamento usado no plugin de negociação. Mais detalhes sobre os tipos de parcelas, consulte <a href=""https://integration.unlimit.com/doc-guides/yjri881uncqhc-overview#issuer-financed-if"">IF (financiadas pelo emissor) Parcelas</a> , <a href=""https://integration.unlimit.com/doc-guides/yjri881uncqhc-overview#merchant-financed-mf_hold"">Parcelas MF HOLD (financiado pelo comerciante)</a>"
"If set to Yes then installment payment field will be presented on payment form and installment payments can be possible for processing", "Se definido como Sim, O campo de pagamento parcelado será apresentado no formulário de pagamento e os pagamentos parcelados podem ser possíveis para processamento"
"If ""API access mode"" setting is changed - then ""Terminal code"" value need to be checked and changed (if needed).", "Se a configuração do ""Modo de acesso à API"" for alterada - o valor do ""Código do terminal"" precisará ser verificado e alterado (se necessário)."
"Minimum installment amount", "Valor mínimo da parcela"
"Allowed installments range", "Faixa de parcelas permitidas"
"Allowed installments range<br>For ""Merchant financed"" installments can be filled in range of allowed values or several allowed values not in a row. All values can be from interval 1 - 12. For example: Range of values 3 - 7 (using ""-"" as separator). Allowed values not in a row 2, 3, 6, 8, 12 (using "","" as separator).<br>For ""Issuer financed"" Installment type can be only allowed values not in a row from the following: 3, 6, 9, 12, 18.<br>If empty, then the default values will be used (2 - 12 for ""Merchant financed"" and 3, 6, 9, 12, 18 for ""Issuer financed"")", "Faixa de parcelas permitidas<br>Para as parcelas ""Financiadas pelo comerciante"" podem ser preenchidas faixas de valores permitidos ou vários valores permitidos não consecutivos.<br>Todos os valores podem ser do intervalo entre 1 - 12, por exemplo: Faixa de valores 3 - 7 (usando ""-"" como separador). Valores permitidos fora da linha 2, 3, 6, 8, 12 (usando "","" como separador).<br>Para o tipo de prestação ""Financiado pelo emissor"" só podem ser permitidos valores não consecutivos a partir do seguinte: 3, 6, 9, 12, 18.<br>Se estiver vazio, serão usados os valores padrão (2 - 12 para ""Financiado pelo comerciante"" e 3, 6, 9, 12, 18 para ""Financiado pelo emissor"")."
"All values can be from interval 1 - 12, for example: Range of values 3 - 7 (using "-" as separator). Allowed values not in a row 2, 3, 6, 8, 12 (using "," as separator).", "Todos os valores podem ser do intervalo entre 1-12, por exemplo: Faixa de valores 3-7 (usando "-" como separador). Valores permitidos fora da linha 2, 3, 6, 8, 12 (usando "," como separador)."
"For ""Issuer financed"" Installment type can be only allowed values not in a row from the following: 3, 6, 9, 12, 18.", "Para o tipo de prestação "Financiado pelo emissor" só podem ser permitidos valores não consecutivos a partir do seguinte: 3, 6, 9, 12, 18."
"If empty, then the default values will be used (2 - 12 for "Merchant financed" and 3, 6, 9, 12, 18 for "Issuer financed").", "Se estiver vazio, serão usados os valores padrão (2 - 12 para ""Financiado pelo comerciante"" e 3, 6, 9, 12, 18 para ""Financiado pelo emissor"")."
"Minimum installment amount for order with installments. Here can be filled minimum amount of 1 installment, f.e if we have 5 installments with 20 usd amount of 1 installment, total amount of order in this case is 100 usd", "Valor mínimo da parcela para pedido com parcelamento. Aqui pode ser preenchido valor mínimo de 1 parcela, ou seja, se tivermos 5 parcelas com R$ 20 valor de 1 parcela, o valor total do pedido neste caso é de  R$ 100"
"ZIP / Postal code must be 8 characters", "CEP / código postal deve ter 8 caracteres"
"ZIP / Postal code", "CEP / Código Postal"
"Expiration date","Data de validade"
"Select number of installments","Selecione o número de parcelas"
"MB WAY phone number", "Número de telefone MB WAY"
"MB WAY phone number is invalid", "O número de telefone MB WAY é inválido"
"Please fill out a MB WAY phone number", "Por favor, preencha um número de telefone MB WAY"
"Google merchant ID", "ID do comerciante do Google"
"Your Merchant ID, provided by Google.", "Seu ID de comerciante, fornecido pelo Google."
"Apple merchant ID","ID do comerciante Apple"
"Payment processing certificate","Certificado de processamento de pagamento"
"Merchant identity certificate","Certificado de identidade do comerciante"
"Invalid file format","Formato de arquivo inválido"
"Phone Number is invalid, valid value is from 8 to 18 characters.","O número de telefone é inválido, o valor válido é de 8 a 18 caracteres."
